id_x,id_cliente,producto,cantidad,precio,fecha,region,canal,costo_unitario,total,margen,id_y,nombre,ciudad,segmento
1467,10100,A,8,158.8,2023-02-19,Sur,Tienda,84.26,1270.4,596.32,,,,
1468,2140,B,6,163.98,2023-11-29,Sur,Mayorista,87.45,983.8799999999999,459.17999999999995,2140,Cliente_2140,MÃ¡laga,Standard
1469,713,A,6,231.79,2023-07-22,Centro,Distribuidor,116.78,1390.74,690.06,713,Cliente_713,Zaragoza,Premium
1470,9030,E,3,420.74,2023-04-04,Norte,Online,149.95,1262.22,812.3700000000001,9030,Cliente_9030,MÃ¡laga,Standard
1471,5647,A,8,148.01,2023-03-14,Oeste,Tienda,67.5,1184.08,644.0799999999999,5647,Cliente_5647,Valencia,Premium
1472,8518,A,10,330.01,2023-02-21,Este,Distribuidor,116.16,3300.1,2138.5,8518,Cliente_8518,MÃ¡laga,Standard
1473,5611,E,8,399.67,2023-02-28,Centro,Tienda,166.33,3197.36,1866.72,5611,Cliente_5611,Valencia,Premium
1474,9992,E,14,273.99,2023-02-03,Este,Distribuidor,119.62,3835.86,2161.1800000000003,9992,Cliente_9992,Valencia,Standard
1475,7120,A,14,154.05,2023-09-05,Sur,Tienda,80.93,2156.7000000000003,1023.6800000000001,7120,Cliente_7120,Bilbao,BÃ¡sico
1476,1561,B,7,160.24,2023-05-19,Este,Online,67.16,1121.68,651.5600000000001,1561,Cliente_1561,Valencia,Premium
1477,3415,B,20,15.35,2023-08-02,Centro,Distribuidor,8.61,307.0,134.8,3415,Cliente_3415,Bilbao,Standard
1478,3431,A,5,63.35,2023-09-15,Este,Online,28.21,316.75,175.7,3431,Cliente_3431,Bilbao,Premium
1479,4240,A,16,172.32,2023-04-07,Este,Mayorista,88.72,2757.12,1337.6,4240,Cliente_4240,Bilbao,Premium
1480,5869,C,19,221.37,2023-02-10,Centro,Distribuidor,128.3,4206.03,1768.33,5869,Cliente_5869,Valencia,BÃ¡sico
1481,9924,C,1,386.42,2023-06-01,Este,Online,118.63,386.42,267.79,9924,Cliente_9924,Bilbao,Premium
1482,6096,C,11,143.61,2023-11-05,Norte,Online,55.19,1579.71,972.6200000000001,6096,Cliente_6096,Bilbao,BÃ¡sico
1483,1604,C,18,404.07,2023-10-26,Este,Mayorista,150.92,7273.26,4556.7,1604,Cliente_1604,Barcelona,Standard
1484,8416,E,19,122.11,2023-06-21,Centro,Distribuidor,51.09,2320.09,1349.3799999999999,8416,Cliente_8416,MÃ¡laga,Premium
1486,5256,A,10,412.67,2023-10-18,Este,Distribuidor,235.05,4126.7,1776.2,5256,Cliente_5256,Zaragoza,Standard
1487,4671,B,13,38.24,2023-10-07,Centro,Online,25.52,497.12,165.36000000000004,4671,Cliente_4671,Barcelona,BÃ¡sico
1489,8257,D,9,297.58,2023-03-23,Sur,Tienda,140.94,2678.22,1409.7599999999998,8257,Cliente_8257,Barcelona,Premium
1490,6161,D,11,187.75,2023-04-25,Oeste,Online,126.53,2065.25,673.42,6161,Cliente_6161,MÃ¡laga,BÃ¡sico
1491,4840,B,6,411.13,2023-06-13,Centro,Tienda,188.53,2466.7799999999997,1335.6,4840,Cliente_4840,Madrid,Standard
1493,4336,B,14,466.2,2023-06-24,Centro,Online,176.26,6526.8,4059.16,4336,Cliente_4336,Bilbao,Standard
1495,6440,C,13,65.66,2023-08-02,Oeste,Mayorista,30.26,853.5799999999999,460.1999999999999,6440,Cliente_6440,Madrid,Premium
1496,224,D,7,201.74,2023-07-03,Este,Distribuidor,69.87,1412.18,923.09,224,Cliente_224,Sevilla,Premium
1497,913,D,13,214.1,2023-10-20,Oeste,Online,147.24,2783.2999999999997,869.1799999999998,913,Cliente_913,Barcelona,Premium
1498,4599,D,20,446.32,2023-03-21,Sur,Mayorista,209.43,8926.4,4737.799999999999,4599,Cliente_4599,Valencia,Premium
1499,2821,A,10,254.11,2023-06-26,Oeste,Online,97.19,2541.1000000000004,1569.2000000000003,2821,Cliente_2821,Valencia,Premium
1500,8137,D,9,301.25,2023-08-18,Este,Tienda,116.38,2711.25,1663.83,8137,Cliente_8137,Valencia,BÃ¡sico
1501,4052,A,1,210.28,2023-01-28,Oeste,Distribuidor,128.06,210.28,82.22,4052,Cliente_4052,Valencia,BÃ¡sico
1502,740,C,9,187.01,2023-01-19,Sur,Mayorista,118.91,1683.09,612.9,740,Cliente_740,Bilbao,BÃ¡sico
1503,1636,C,11,216.96,2023-11-09,Centro,Tienda,99.17,2386.56,1295.69,1636,Cliente_1636,Barcelona,Premium
1504,8377,C,12,423.8,2023-10-11,Oeste,Distribuidor,215.8,5085.6,2496.0,8377,Cliente_8377,Madrid,BÃ¡sico
1505,6078,C,12,428.61,2023-08-08,Norte,Online,278.85,5143.32,1797.12,6078,Cliente_6078,Madrid,Standard
1506,3322,B,9,332.31,2023-10-03,Oeste,Distribuidor,166.07,2990.79,1496.16,3322,Cliente_3322,Madrid,Premium
1507,10186,A,4,484.14,2023-08-22,Sur,Distribuidor,328.79,1936.56,621.3999999999999,,,,
1508,7132,E,7,212.29,2023-01-29,Oeste,Tienda,140.38,1486.03,503.37,7132,Cliente_7132,Bilbao,Premium
1509,8157,B,5,341.9,2023-07-31,Este,Distribuidor,231.48,1709.5,552.0999999999999,8157,Cliente_8157,Bilbao,BÃ¡sico
1510,7530,C,13,350.66,2023-12-21,Oeste,Tienda,109.13,4558.58,3139.8900000000003,7530,Cliente_7530,Madrid,BÃ¡sico
1511,2563,B,3,83.11,2023-04-11,Este,Mayorista,36.21,249.32999999999998,140.7,2563,Cliente_2563,MÃ¡laga,Premium
1512,7350,E,8,91.28,2023-02-14,Oeste,Distribuidor,53.59,730.24,301.52,7350,Cliente_7350,Valencia,Standard
1513,3013,E,9,214.23,2023-11-22,Norte,Tienda,141.81,1928.07,651.7799999999999,3013,Cliente_3013,Barcelona,Premium
1514,5574,E,15,459.55,2023-02-06,Centro,Online,255.11,6893.25,3066.6,5574,Cliente_5574,Barcelona,Premium
1516,7919,B,6,9.68,2023-11-28,Norte,Mayorista,4.98,58.08,28.199999999999996,7919,Cliente_7919,Madrid,Premium
1517,8898,D,1,340.04,2023-10-19,Oeste,Online,186.05,340.04,153.99,8898,Cliente_8898,MÃ¡laga,Premium
1518,9911,A,18,185.21,2023-02-02,Norte,Online,95.76,3333.78,1610.1000000000001,9911,Cliente_9911,Zaragoza,Standard
1519,9639,E,11,223.24,2023-07-17,Sur,Tienda,71.88,2455.6400000000003,1664.96,9639,Cliente_9639,Barcelona,Standard
1520,4859,D,3,386.05,2023-02-08,Oeste,Distribuidor,268.1,1158.15,353.84999999999997,4859,Cliente_4859,Barcelona,Premium
1523,4294,E,18,497.76,2023-12-30,Oeste,Mayorista,347.35,8959.68,2707.379999999999,4294,Cliente_4294,Zaragoza,BÃ¡sico
1524,877,B,18,88.78,2023-09-14,Oeste,Tienda,45.76,1598.04,774.36,877,Cliente_877,Bilbao,BÃ¡sico
1525,9804,E,14,380.34,2023-12-19,Sur,Mayorista,229.17,5324.759999999999,2116.3799999999997,9804,Cliente_9804,Barcelona,Premium
1528,4543,E,14,351.57,2023-03-29,Este,Mayorista,161.98,4921.98,2654.26,4543,Cliente_4543,Barcelona,BÃ¡sico
1529,3741,C,1,220.11,2023-02-26,Sur,Tienda,139.18,220.11,80.93,3741,Cliente_3741,Bilbao,BÃ¡sico
1530,10114,A,7,294.76,2023-08-24,Sur,Online,111.85,2063.3199999999997,1280.37,,,,
1531,9174,E,12,418.1,2023-11-19,Sur,Distribuidor,231.52,5017.200000000001,2238.96,9174,Cliente_9174,Barcelona,Standard
1532,7331,A,20,24.63,2023-02-28,Este,Tienda,9.78,492.59999999999997,297.0,7331,Cliente_7331,Valencia,BÃ¡sico
1533,3347,B,13,64.14,2023-11-09,Sur,Online,29.64,833.82,448.5,3347,Cliente_3347,Zaragoza,Standard
1534,2028,B,8,427.23,2023-05-03,Este,Distribuidor,264.29,3417.84,1303.52,2028,Cliente_2028,Madrid,BÃ¡sico
1535,272,D,10,445.31,2023-06-08,Centro,Online,172.64,4453.1,2726.7000000000003,272,Cliente_272,Barcelona,Premium
1536,8763,E,12,215.28,2023-04-06,Centro,Distribuidor,132.44,2583.36,994.08,8763,Cliente_8763,Valencia,Standard
1537,8375,C,4,227.28,2023-07-09,Oeste,Mayorista,97.94,909.12,517.36,8375,Cliente_8375,MÃ¡laga,Premium
1538,3822,D,1,445.87,2023-07-23,Centro,Tienda,136.44,445.87,309.43,3822,Cliente_3822,Valencia,BÃ¡sico
1539,9457,E,17,195.89,2023-08-12,Oeste,Mayorista,109.26,3330.1299999999997,1472.7099999999996,9457,Cliente_9457,Barcelona,BÃ¡sico
1540,5291,B,18,492.03,2023-05-23,Este,Distribuidor,227.61,8856.539999999999,4759.5599999999995,5291,Cliente_5291,MÃ¡laga,BÃ¡sico
1541,1852,D,11,470.41,2023-04-16,Sur,Distribuidor,268.87,5174.51,2216.94,1852,Cliente_1852,Barcelona,Standard
1542,1329,B,2,13.56,2023-12-17,Sur,Online,5.1,27.12,16.92,1329,Cliente_1329,Zaragoza,Standard
1543,3736,B,15,445.77,2023-08-07,Centro,Mayorista,311.74,6686.549999999999,2010.4499999999996,3736,Cliente_3736,MÃ¡laga,Premium
1544,644,E,13,273.53,2023-01-22,Sur,Mayorista,161.33,3555.8899999999994,1458.5999999999995,644,Cliente_644,Valencia,Standard
1545,4454,D,1,484.95,2023-03-16,Centro,Mayorista,290.16,484.95,194.78999999999996,4454,Cliente_4454,Madrid,Standard
1546,4499,C,17,72.63,2023-02-21,Norte,Distribuidor,38.01,1234.71,588.54,4499,Cliente_4499,Zaragoza,Premium
1547,3651,A,2,294.44,2023-06-09,Sur,Distribuidor,129.1,588.88,330.68,3651,Cliente_3651,Bilbao,BÃ¡sico
1548,7399,D,8,120.69,2023-07-13,Oeste,Distribuidor,55.48,965.52,521.6800000000001,7399,Cliente_7399,Zaragoza,BÃ¡sico
1550,8276,C,15,478.88,2023-08-10,Este,Online,209.11,7183.2,4046.5499999999997,8276,Cliente_8276,Barcelona,Premium
1551,8599,C,5,261.52,2023-12-11,Oeste,Tienda,172.57,1307.6,444.74999999999994,8599,Cliente_8599,Bilbao,BÃ¡sico
1552,5523,B,8,391.48,2023-10-13,Sur,Mayorista,201.9,3131.84,1516.64,5523,Cliente_5523,Madrid,Standard
1553,7855,A,5,316.2,2023-01-25,Centro,Mayorista,163.66,1581.0,762.6999999999999,7855,Cliente_7855,Barcelona,Premium
1554,5708,E,14,389.19,2023-11-29,Este,Online,135.43,5448.66,3552.64,5708,Cliente_5708,Barcelona,Premium
1556,9397,E,18,118.52,2023-07-04,Oeste,Distribuidor,80.83,2133.36,678.42,9397,Cliente_9397,Sevilla,Standard
1557,147,B,8,478.65,2023-09-03,Norte,Online,222.32,3829.2,2050.64,147,Cliente_147,Valencia,Standard
1558,5498,E,16,149.38,2023-06-03,Sur,Online,75.52,2390.08,1181.76,5498,Cliente_5498,Barcelona,Premium
1559,136,B,11,457.9,2023-07-30,Sur,Mayorista,304.98,5036.9,1682.1199999999994,136,Cliente_136,Zaragoza,BÃ¡sico
1560,1304,D,12,468.23,2023-09-15,Norte,Mayorista,285.98,5618.76,2187.0,1304,Cliente_1304,Zaragoza,Standard
1561,7276,A,17,327.7,2023-06-26,Este,Mayorista,115.5,5570.9,3607.3999999999996,7276,Cliente_7276,MÃ¡laga,BÃ¡sico
1562,2811,C,5,188.47,2023-10-25,Norte,Mayorista,98.64,942.35,449.15,2811,Cliente_2811,Bilbao,Standard
1563,4242,A,5,166.54,2023-11-30,Centro,Online,97.41,832.6999999999999,345.65,4242,Cliente_4242,Bilbao,BÃ¡sico
1565,6225,A,8,37.43,2023-07-16,Este,Distribuidor,12.78,299.44,197.2,6225,Cliente_6225,Bilbao,Standard
1567,2126,C,5,208.72,2023-08-05,Sur,Tienda,126.72,1043.6,410.0,2126,Cliente_2126,Barcelona,BÃ¡sico
1568,10455,D,17,471.0,2023-06-22,Sur,Mayorista,213.56,8007.0,4376.48,,,,
1570,1823,C,5,321.0,2023-06-14,Centro,Distribuidor,209.28,1605.0,558.6,1823,Cliente_1823,Zaragoza,Premium
1571,7906,C,16,307.58,2023-05-16,Norte,Mayorista,165.4,4921.28,2274.8799999999997,7906,Cliente_7906,Zaragoza,BÃ¡sico
1573,8736,E,1,296.34,2023-03-15,Sur,Distribuidor,133.2,296.34,163.14,8736,Cliente_8736,Valencia,Premium
1574,6862,B,5,10.57,2023-04-26,Centro,Tienda,6.16,52.85,22.05,6862,Cliente_6862,Zaragoza,BÃ¡sico
1575,4023,B,15,80.41,2023-03-07,Este,Online,48.43,1206.1499999999999,479.69999999999993,4023,Cliente_4023,Bilbao,Standard
1576,5172,A,3,480.23,2023-08-07,Sur,Mayorista,320.6,1440.69,478.89,5172,Cliente_5172,Zaragoza,BÃ¡sico
1577,10066,A,14,420.52,2023-09-15,Este,Tienda,238.82,5887.28,2543.7999999999997,,,,
1578,7238,D,3,223.57,2023-04-14,Norte,Mayorista,84.81,670.71,416.28,7238,Cliente_7238,Barcelona,Standard
1579,827,B,12,298.99,2023-11-30,Oeste,Distribuidor,103.01,3587.88,2351.76,827,Cliente_827,Zaragoza,Standard
1580,8495,E,2,374.83,2023-03-26,Centro,Online,154.5,749.66,440.65999999999997,8495,Cliente_8495,Madrid,Premium
1581,4399,D,4,23.15,2023-11-25,Norte,Online,12.09,92.6,44.239999999999995,4399,Cliente_4399,Madrid,Premium
1582,8884,C,14,374.52,2023-11-21,Sur,Mayorista,121.46,5243.28,3542.84,8884,Cliente_8884,Zaragoza,Standard
1583,8341,C,17,398.12,2023-03-23,Norte,Mayorista,177.15,6768.04,3756.49,8341,Cliente_8341,Madrid,Standard
1584,4114,E,5,462.18,2023-09-11,Oeste,Distribuidor,218.79,2310.9,1216.95,4114,Cliente_4114,Barcelona,Premium
1585,5175,D,16,117.62,2023-07-29,Centro,Tienda,51.4,1881.92,1059.52,5175,Cliente_5175,Sevilla,Standard
1586,3483,C,4,378.72,2023-02-14,Sur,Online,142.11,1514.88,946.44,3483,Cliente_3483,MÃ¡laga,Standard
1587,2838,A,9,482.02,2023-09-24,Norte,Mayorista,252.97,4338.18,2061.45,2838,Cliente_2838,Bilbao,BÃ¡sico
1588,986,A,4,385.13,2023-09-24,Este,Online,151.53,1540.52,934.4,986,Cliente_986,Zaragoza,Premium
1589,9998,B,18,292.87,2023-02-17,Este,Distribuidor,147.24,5271.66,2621.34,9998,Cliente_9998,Zaragoza,Standard
1590,4214,B,16,353.84,2023-10-16,Oeste,Tienda,107.94,5661.44,3934.3999999999996,4214,Cliente_4214,Madrid,BÃ¡sico
1591,5131,D,16,78.36,2023-01-15,Norte,Tienda,35.31,1253.76,688.8,5131,Cliente_5131,Zaragoza,BÃ¡sico
1592,4686,B,11,216.22,2023-02-03,Sur,Online,78.15,2378.42,1518.77,4686,Cliente_4686,Madrid,BÃ¡sico
1593,4759,B,13,113.35,2023-11-09,Sur,Tienda,75.88,1473.55,487.11,4759,Cliente_4759,Valencia,Standard
1595,787,A,2,222.72,2023-10-17,Este,Mayorista,153.33,445.44,138.77999999999997,787,Cliente_787,Bilbao,Standard
1596,3828,B,16,454.71,2023-06-25,Oeste,Mayorista,219.89,7275.36,3757.12,3828,Cliente_3828,Madrid,Premium
1597,1685,E,2,240.41,2023-06-29,Oeste,Tienda,141.15,480.82,198.51999999999998,1685,Cliente_1685,Zaragoza,Premium
1598,7741,A,17,421.76,2023-09-14,Centro,Distribuidor,281.07,7169.92,2391.73,7741,Cliente_7741,MÃ¡laga,BÃ¡sico
1599,8273,E,11,381.85,2023-10-29,Norte,Distribuidor,206.51,4200.35,1928.7400000000002,8273,Cliente_8273,MÃ¡laga,Standard
1600,7644,E,1,261.58,2023-11-28,Oeste,Tienda,128.36,261.58,133.21999999999997,7644,Cliente_7644,Bilbao,Standard
1601,5648,A,5,429.72,2023-01-05,Norte,Tienda,212.66,2148.6000000000004,1085.3000000000002,5648,Cliente_5648,MÃ¡laga,BÃ¡sico
1602,1147,A,9,395.48,2023-08-11,Este,Distribuidor,245.75,3559.32,1347.5700000000002,1147,Cliente_1147,Madrid,BÃ¡sico
1603,630,D,6,405.94,2023-01-03,Centro,Distribuidor,264.0,2435.64,851.64,630,Cliente_630,Madrid,Standard
1604,4958,E,6,214.4,2023-02-12,Norte,Online,103.76,1286.4,663.84,4958,Cliente_4958,Valencia,BÃ¡sico
1605,4808,E,15,90.8,2023-04-10,Oeste,Distribuidor,35.85,1362.0,824.2499999999999,4808,Cliente_4808,MÃ¡laga,Premium
1606,4507,B,2,238.5,2023-07-21,Norte,Mayorista,157.78,477.0,161.44,4507,Cliente_4507,Sevilla,Standard
1607,2571,D,4,499.1,2023-07-18,Centro,Online,227.14,1996.4,1087.8400000000001,2571,Cliente_2571,Sevilla,Standard
1608,856,C,7,492.77,2023-03-14,Norte,Mayorista,309.3,3449.39,1284.2899999999997,856,Cliente_856,Barcelona,Premium
1609,7163,E,4,118.46,2023-09-14,Oeste,Online,40.73,473.84,310.91999999999996,7163,Cliente_7163,MÃ¡laga,BÃ¡sico
1610,9028,E,3,13.83,2023-07-20,Centro,Mayorista,7.41,41.49,19.259999999999998,9028,Cliente_9028,MÃ¡laga,Premium
1611,3144,B,16,371.32,2023-12-11,Oeste,Online,243.09,5941.12,2051.68,3144,Cliente_3144,Valencia,Premium
1612,4619,E,16,226.08,2023-03-14,Este,Mayorista,148.64,3617.28,1239.0400000000004,4619,Cliente_4619,Barcelona,Standard
1614,2435,E,4,102.86,2023-09-23,Sur,Online,59.81,411.44,172.2,2435,Cliente_2435,Sevilla,Standard
1615,7495,B,2,163.22,2023-09-29,Oeste,Tienda,69.79,326.44,186.85999999999999,7495,Cliente_7495,Barcelona,BÃ¡sico
1616,4612,C,10,18.31,2023-09-06,Este,Mayorista,7.65,183.1,106.59999999999998,4612,Cliente_4612,Zaragoza,BÃ¡sico
1617,1848,E,13,460.88,2023-01-21,Oeste,Tienda,167.42,5991.44,3814.9800000000005,1848,Cliente_1848,MÃ¡laga,Standard
1618,4905,C,3,294.02,2023-12-12,Norte,Tienda,189.93,882.06,312.2699999999999,4905,Cliente_4905,Zaragoza,Premium
1619,7733,E,14,410.07,2023-10-17,Oeste,Distribuidor,244.34,5740.98,2320.22,7733,Cliente_7733,MÃ¡laga,BÃ¡sico
1621,2289,B,11,250.64,2023-08-27,Sur,Distribuidor,165.7,2757.04,934.3399999999999,2289,Cliente_2289,Barcelona,BÃ¡sico
1622,9429,D,6,437.58,2023-03-17,Este,Mayorista,297.44,2625.48,840.8399999999999,9429,Cliente_9429,Sevilla,BÃ¡sico
1623,1973,D,5,85.9,2023-10-30,Este,Tienda,56.27,429.5,148.15,1973,Cliente_1973,Valencia,BÃ¡sico
1624,3968,A,5,211.09,2023-01-31,Centro,Tienda,147.02,1055.45,320.34999999999997,3968,Cliente_3968,Bilbao,Premium
1625,8372,A,9,190.0,2023-03-10,Centro,Distribuidor,95.61,1710.0,849.51,8372,Cliente_8372,Zaragoza,Standard
1626,9435,E,16,180.54,2023-08-30,Norte,Distribuidor,56.7,2888.64,1981.4399999999998,9435,Cliente_9435,Zaragoza,Standard
1627,3364,C,15,495.07,2023-10-11,Centro,Distribuidor,258.77,7426.05,3544.5,3364,Cliente_3364,MÃ¡laga,BÃ¡sico
1628,2135,D,7,217.09,2023-07-14,Centro,Online,71.14,1519.63,1021.6499999999999,2135,Cliente_2135,Zaragoza,Premium
1629,5422,E,18,361.47,2023-11-27,Sur,Tienda,111.77,6506.460000000001,4494.6,5422,Cliente_5422,Zaragoza,BÃ¡sico
1630,4918,C,19,389.51,2023-01-14,Este,Tienda,270.89,7400.69,2253.78,4918,Cliente_4918,Zaragoza,BÃ¡sico
1631,5376,E,10,393.2,2023-05-20,Centro,Tienda,127.51,3932.0,2656.9,5376,Cliente_5376,Bilbao,BÃ¡sico
1632,5409,D,5,212.82,2023-01-06,Oeste,Tienda,94.66,1064.1,590.8,5409,Cliente_5409,Valencia,BÃ¡sico
1633,954,A,19,494.36,2023-09-06,Norte,Mayorista,177.83,9392.84,6014.07,954,Cliente_954,Sevilla,BÃ¡sico
1634,1575,A,8,233.31,2023-10-13,Centro,Mayorista,111.19,1866.48,976.96,1575,Cliente_1575,MÃ¡laga,Premium
1636,6899,E,7,152.99,2023-09-28,Sur,Online,94.23,1070.93,411.32000000000005,6899,Cliente_6899,MÃ¡laga,Premium
1637,7567,E,1,483.56,2023-08-22,Este,Tienda,251.87,483.56,231.69,7567,Cliente_7567,Valencia,Standard
1638,6802,E,4,277.96,2023-12-18,Oeste,Mayorista,94.06,1111.84,735.5999999999999,6802,Cliente_6802,Sevilla,Standard
1639,8879,B,5,275.68,2023-01-27,Oeste,Mayorista,120.97,1378.4,773.5500000000001,8879,Cliente_8879,MÃ¡laga,Standard
1640,7756,A,13,415.26,2023-07-14,Este,Mayorista,257.44,5398.38,2051.66,7756,Cliente_7756,MÃ¡laga,BÃ¡sico
1641,108,B,19,23.32,2023-03-24,Sur,Tienda,10.74,443.08,239.02,108,Cliente_108,MÃ¡laga,Premium
1642,353,D,13,212.92,2023-03-30,Centro,Online,71.11,2767.96,1843.53,353,Cliente_353,Sevilla,Standard
1643,10273,A,2,156.09,2023-04-03,Centro,Online,59.39,312.18,193.4,,,,
1644,8372,D,5,345.14,2023-06-09,Centro,Online,209.29,1725.6999999999998,679.25,8372,Cliente_8372,Zaragoza,Standard
1645,894,A,11,119.3,2023-11-18,Sur,Online,50.84,1312.3,753.06,894,Cliente_894,Bilbao,Standard
1646,8622,D,14,47.15,2023-03-31,Centro,Online,24.16,660.1,321.85999999999996,8622,Cliente_8622,Valencia,BÃ¡sico
1647,6951,E,13,120.88,2023-02-24,Sur,Online,69.66,1571.44,665.86,6951,Cliente_6951,Zaragoza,Standard
1648,2434,D,4,421.77,2023-01-25,Norte,Tienda,217.54,1687.08,816.92,2434,Cliente_2434,Barcelona,Standard
1649,1753,A,7,444.84,2023-09-03,Sur,Tienda,147.06,3113.8799999999997,2084.46,1753,Cliente_1753,Madrid,Premium
1650,2323,C,4,87.4,2023-11-17,Sur,Distribuidor,30.68,349.6,226.88000000000002,2323,Cliente_2323,MÃ¡laga,Standard
1651,1559,D,1,34.79,2023-11-24,Este,Mayorista,22.45,34.79,12.34,1559,Cliente_1559,MÃ¡laga,Premium
1652,5702,E,1,353.42,2023-10-23,Norte,Tienda,208.34,353.42,145.08,5702,Cliente_5702,MÃ¡laga,Standard
1654,5290,A,9,16.51,2023-03-26,Sur,Mayorista,5.45,148.59,99.54000000000002,5290,Cliente_5290,Barcelona,Premium
1655,2729,C,14,453.16,2023-01-31,Centro,Online,281.34,6344.240000000001,2405.4800000000005,2729,Cliente_2729,Zaragoza,Premium
1656,3197,D,18,285.23,2023-05-07,Centro,Tienda,152.81,5134.14,2383.5600000000004,3197,Cliente_3197,Madrid,Standard
1657,4658,D,7,304.55,2023-02-25,Centro,Tienda,136.42,2131.85,1176.91,4658,Cliente_4658,MÃ¡laga,BÃ¡sico
1658,4965,E,12,65.52,2023-09-14,Norte,Distribuidor,30.39,786.24,421.55999999999995,4965,Cliente_4965,Bilbao,Premium
1659,691,B,17,285.18,2023-06-01,Centro,Online,153.56,4848.06,2237.54,691,Cliente_691,Madrid,Standard
1663,6180,A,8,465.38,2023-11-19,Este,Mayorista,153.21,3723.04,2497.3599999999997,6180,Cliente_6180,Zaragoza,Standard
1664,8935,D,14,188.7,2023-02-13,Oeste,Tienda,90.67,2641.7999999999997,1372.4199999999998,8935,Cliente_8935,Valencia,Standard
1665,7740,B,13,215.98,2023-08-25,Norte,Tienda,126.11,2807.74,1168.31,7740,Cliente_7740,Barcelona,Premium
1667,5717,E,12,120.84,2023-03-15,Centro,Tienda,76.35,1450.08,533.8800000000001,5717,Cliente_5717,Valencia,Standard
1669,7027,E,1,304.44,2023-06-12,Sur,Mayorista,131.19,304.44,173.25,7027,Cliente_7027,Bilbao,BÃ¡sico
1670,996,E,9,374.5,2023-02-20,Este,Mayorista,147.85,3370.5,2039.8500000000001,996,Cliente_996,Barcelona,Premium
1671,9679,E,13,134.77,2023-03-28,Oeste,Distribuidor,82.02,1752.0100000000002,685.7500000000002,9679,Cliente_9679,Barcelona,Standard
1672,9780,E,3,447.44,2023-12-23,Centro,Tienda,175.08,1342.32,817.08,9780,Cliente_9780,Madrid,BÃ¡sico
1673,3822,C,19,98.36,2023-02-10,Este,Mayorista,52.08,1868.84,879.32,3822,Cliente_3822,Valencia,BÃ¡sico
1674,10113,D,14,83.8,2023-12-14,Oeste,Tienda,43.02,1173.2,570.92,,,,
1675,9909,D,20,482.12,2023-03-02,Oeste,Tienda,184.18,9642.4,5958.8,9909,Cliente_9909,Barcelona,Standard
1676,1910,D,20,125.04,2023-09-14,Oeste,Tienda,64.57,2500.8,1209.4000000000003,1910,Cliente_1910,MÃ¡laga,Standard
1677,9924,E,16,393.77,2023-03-26,Centro,Online,127.19,6300.32,4265.28,9924,Cliente_9924,Bilbao,Premium
1678,7385,C,4,476.11,2023-10-11,Este,Tienda,152.7,1904.44,1293.64,7385,Cliente_7385,Barcelona,Premium
1679,88,C,5,428.81,2023-01-14,Centro,Mayorista,194.54,2144.05,1171.3500000000001,88,Cliente_88,Sevilla,Premium
1681,5954,E,5,371.78,2023-09-24,Centro,Distribuidor,206.44,1858.8999999999999,826.6999999999998,5954,Cliente_5954,Sevilla,Standard
1683,1977,D,3,208.1,2023-08-18,Sur,Online,109.88,624.3,294.65999999999997,1977,Cliente_1977,Bilbao,Standard
1684,7216,E,1,381.81,2023-01-08,Este,Online,144.28,381.81,237.53,7216,Cliente_7216,MÃ¡laga,BÃ¡sico
1685,919,B,18,62.37,2023-06-18,Norte,Distribuidor,19.2,1122.6599999999999,777.0600000000001,919,Cliente_919,MÃ¡laga,Premium
1686,8655,A,10,189.49,2023-03-29,Sur,Tienda,90.94,1894.9,985.5000000000001,8655,Cliente_8655,Barcelona,Standard
1687,4813,A,15,356.16,2023-06-26,Oeste,Mayorista,223.8,5342.400000000001,1985.4,4813,Cliente_4813,MÃ¡laga,Standard
1689,8814,A,1,76.64,2023-03-15,Norte,Online,47.17,76.64,29.47,8814,Cliente_8814,Sevilla,Premium
1690,1762,D,4,455.62,2023-03-30,Norte,Distribuidor,260.54,1822.48,780.3199999999999,1762,Cliente_1762,Barcelona,Premium
1691,6973,C,18,344.2,2023-12-31,Oeste,Mayorista,117.58,6195.599999999999,4079.16,6973,Cliente_6973,Barcelona,BÃ¡sico
1692,8284,D,19,219.47,2023-03-14,Este,Tienda,104.14,4169.93,2191.27,8284,Cliente_8284,Bilbao,Standard
1693,9754,C,13,235.79,2023-09-21,Oeste,Mayorista,84.7,3065.27,1964.1699999999996,9754,Cliente_9754,Sevilla,BÃ¡sico
1694,3450,A,11,64.12,2023-02-26,Norte,Tienda,32.38,705.32,349.14000000000004,3450,Cliente_3450,Barcelona,Standard
1695,1284,D,10,498.0,2023-02-06,Centro,Tienda,188.66,4980.0,3093.4000000000005,1284,Cliente_1284,Zaragoza,Standard
1696,6715,D,3,215.52,2023-07-29,Este,Tienda,108.63,646.5600000000001,320.6700000000001,6715,Cliente_6715,Bilbao,Standard
1697,3932,A,12,402.71,2023-08-04,Norte,Distribuidor,274.17,4832.5199999999995,1542.4799999999996,3932,Cliente_3932,Sevilla,BÃ¡sico
1698,5592,C,14,346.01,2023-10-04,Este,Online,214.91,4844.139999999999,1835.3999999999999,5592,Cliente_5592,Valencia,Premium
1699,7843,D,5,478.55,2023-05-17,Norte,Online,270.18,2392.75,1041.85,7843,Cliente_7843,Bilbao,BÃ¡sico
